tanggal,wilayah,waktu,cuaca,kelembaban_persen,suhu_derajat_celcius
2017-01-29,Jakarta Barat,Dini Hari,Hujan Lokal,65 - 100 ,22 - 31
2017-01-29,Jakarta Timur,Dini Hari,Berawan Tebal,65 - 100 ,22 - 31
2017-01-29,Kepulauan Seribu,Dini Hari,Berawan Tebal,65 - 100 ,22 - 31
2017-01-30,Jakarta Pusat,Pagi,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Utara,Pagi,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Selatan,Pagi,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Barat,Pagi,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Timur,Pagi,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Kepulauan Seribu,Pagi,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Pusat,Siang,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Utara,Siang,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Selatan,Siang,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Barat,Siang,Hujan Lokal,85 - 100 ,24 - 31
2017-01-30,Jakarta Timur,Siang,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Kepulauan Seribu,Siang,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Pusat,Malam,Hujan Lokal,85 - 100 ,24 - 31
2017-01-30,Jakarta Utara,Malam,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Selatan,Malam,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Barat,Malam,Hujan Sedang,85 - 100 ,24 - 31
2017-01-30,Jakarta Timur,Malam,Hujan Lokal,85 - 100 ,24 - 31
2017-01-30,Kepulauan Seribu,Malam,Hujan Ringan,85 - 100 ,24 - 31
2017-01-30,Jakarta Pusat,Dini Hari,Hujan Lokal,85 - 100 ,24 - 31
2017-01-30,Jakarta Utara,Dini Hari,Hujan Lokal,85 - 100 ,24 - 31
2017-01-30,Jakarta Selatan,Dini Hari,Hujan Lokal,85 - 100 ,24 - 31
2017-01-30,Jakarta Barat,Dini Hari,Hujan Petir,85 - 100 ,24 - 31
2017-01-30,Jakarta Timur,Dini Hari,Hujan Lokal,85 - 100 ,24 - 31
2017-01-30,Kepulauan Seribu,Dini Hari,Hujan Lokal,85 - 100 ,24 - 31
2017-01-31,Jakarta Pusat,Pagi,Berawan Tebal,60 - 90 ,24 - 33
2017-01-31,Jakarta Utara,Pagi,Berawan Tebal,60 - 90 ,24 - 33
2017-01-31,Jakarta Selatan,Pagi,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Jakarta Barat,Pagi,Berawan Tebal,60 - 90 ,24 - 33
2017-01-31,Jakarta Timur,Pagi,Berawan Tebal,60 - 90 ,24 - 33
2017-01-31,Kepulauan Seribu,Pagi,Berawan Tebal,60 - 90 ,24 - 33
2017-01-31,Jakarta Pusat,Siang,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Jakarta Utara,Siang,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Jakarta Selatan,Siang,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Jakarta Barat,Siang,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Jakarta Timur,Siang,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Kepulauan Seribu,Siang,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Jakarta Pusat,Malam,Hujan Petir,60 - 90 ,24 - 33
2017-01-31,Jakarta Utara,Malam,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Jakarta Selatan,Malam,Hujan Petir,60 - 90 ,24 - 33
2017-01-31,Jakarta Barat,Malam,Hujan Petir,60 - 90 ,24 - 33
2017-01-31,Jakarta Timur,Malam,Hujan Lokal,60 - 90 ,24 - 33
2017-01-31,Kepulauan Seribu,Malam,Hujan Lokal,60 - 90 ,24 - 33
